year,word,frequency
1921,"Helsinki, Keskuskatu 1 b",2
1921,"Helsinki, Keskuskatu 1a, 1b, 2.",1
1921,"Helsinki, Pohjolankatu 25, 16, 14, 12, 10, 8.",1
1921,kalenterit,1
1921,puhelimet,2
1921,henkilöt,1
1921,talviurheilu,1
1921,Österbotten,1
1921,rakentaminen korjausrakentaminen,2
1921,luistelu,1
1921,lahjat,1
1921,"Helsinki, Pohjolankatu 25",1
1921,laulajat,1
1921,kampaukset,1
1921,työvälineet,2
1921,"Helsinki, Hesperian puisto",4
1921,"Helsinki, Sulhanen",2
1921,"Helsinki, Töölön pallokenttä",4
1921,musiikki perinnemusiikki,4
1921,varastot,2
1921,mainonta ulkomainonta,1
1921,puhelinlaitteet,1
1921,pöydät,4
1921,1921; ,1
1921,vaatteet työvaatteet,2
1921,19211128,1
1921,pankit,3
1921,Kruunupyy,1
1921,Mustasaari,1
1921,tavat,2
1921,"Helsinki, Paciuksenkatu 1",1
1921,työtilat,1
1921,1921,73
1921,Lepplax,1
1921,19210410,2
1921,rakennukset asuinrakennukset puutalot,1
1921,kodit,1
1921,valaisimet,5
1921,; 1921,7
1921,tietoliikennelaitteet,1
1921,lekar,1
1921,hedelmät,1
1921,salit,3
1921,Nedervetil,1
1921,"Helsinki, Pohjolankatu 16",2
1921,kiellot,2
1921,ateljeet,1
1921,mainokset,2
1921,saaristot,2
1921,vajat,2
1921,Pedersören kunta,1
1921,reliefit,1
1921,"Helsinki, Itäinen Kaivopuisto 8 - Itäinen puistotie 8a",2
1921,"Helsinki, Bulevardi 1, 2. Erottajankatu 4.",1
1921,"Malmi, Helsingin pitäjä",1
1921,rannikot,2
1921,Pohjanmaa,1
1921,joulukortit,2
1921,istuimet,1
1921,liikunta,5
1921,"Helsinki, Eläintarha",2
1921,laivat purjelaivat,3
1921,vuotuisjuhlat,2
1921,Alaveteli,1
1921,"Helsinki, Runebergin esplanadi",2
1921,voimistelu,4
1921,"Helsinki, Mannerheimintie 5.",1
1921,"Helsinki, Keskuskatu 7. Hakasalmenkatu 3",1
1921,Finland,1
1921,19210426,1
1921,maalarit,1
1921,sotilaspuvut,1
1921,myymälät,1
1921,"Helsinki, Otavantie 10",2
1921,rannat,2
1921,verhot,1
1921,koristemaalaus,1
1921,soittimet säkkipilli,2
1921,"Helsinki, Uudenmaankatu 26",1
1921,linnut,2
1921,hevosajoneuvot,6
1921,autot kuorma-autot,5
1921,rakennukset asuinrakennukset,2
1921,liikerakennukset,1
1921,uusivuosi,2
1921,"Helsinki, Iso Puistotie 1",2
1921,"Helsinki, Kruununhaka",1
1921,saaret,8
1921,koristemaalarit,1
1921,rakentaminen talonrakennus,2
1921,vaatteet päällysvaatteet,2
1921,puurakennukset,21
1921,maankäyttö tontit,1
1921,työpajat,2
1921,musiikki sotilasmusiikki,1
1921,alueet,1
1921,mekot,1
1921,vuotuisjuhlat vappu,3
1921,lapset,5
1921,Kemianteollisuus pesuaineteollisuus,1
1921,padat,2
1921,kirjoituskoneet,1
1921,vuodenajat,3
1921,konttorikoneet,1
1921,tavaraliikenne,1
1921,kartanot,2
1921,puutarhat,2
1921,pihat,5
1921,elintarviketeollisuus,1
1921,puistot,5
1921,naiset,5
1921,purkaminen,5
1921,meri,1
1921,kelkat,1
1921,laulujuhlat,4
1921,työntekijät,9
1921,"Helsinki, Pohjolankatu 20, 22,",1
